,Job_Title,Queried_Salary,Job_Type,Skill,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
5438,Data Engineer,140000-159999,data_engineer,"['Pig', 'Linux', 'Hive', 'Eclipse', 'S3', 'Software Development', 'OOP', 'Jenkins', 'SVN', 'Ruby', 'TS/SCI Clearance', 'Hadoop', 'HBase', 'Java', 'Maven', 'Cassandra', 'MongoDB', 'Data Warehouse', 'Git', 'REST']",Boeing,5876.0,4.0,30.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5439,Sr Data Engineer,140000-159999,data_engineer,"['Java', 'MySQL', 'Spark', 'Analysis Skills', 'Machine Learning', 'Data Warehouse', 'Design Experience', 'PostgreSQL', 'Scala', 'SQL']",McGraw-Hill Education,237.0,3.900000095,30.0,,Less than 10000,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5440,Senior Data Engineer,140000-159999,data_engineer,"['Machine Learning', 'R', 'Scala', 'S3', 'Spark', 'Docker', 'Python', 'AWS']",ZestFinance,3.0,3.0,14.0,,,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,Lead Data Engineer,140000-159999,data_engineer,"['Java', 'S3', 'Project Leadership', 'Data Warehouse', 'Design Experience', 'NoSQL', 'DynamoDB', 'AWS']",Asics Digital,,,30.0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,Senior Data Engineer,140000-159999,data_engineer,"['Machine Learning', 'Scala', 'Kafka', 'Apache', 'Java', 'Natural Language Processing', 'Cassandra', 'Spark', 'PostgreSQL', 'Python', 'AWS']",WW International (formerly Weight Watchers),,,26.0,,,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,Sr. Data Engineer; IT eCommerce,140000-159999,data_engineer,"['Business Intelligence', 'Hive', 'Machine Learning', 'Hadoop', 'DynamoDB', 'Service-Oriented Architecture', 'Apache', 'NoSQL', 'Elasticsearch', 'AWS']",Levi Strauss & Co.,1898.0,3.900000095,19.0,,10000+,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5444,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Hadoop', 'SQL', 'HTTPS', 'Big Data', 'Spark', 'Data Warehouse', 'Software Development', 'REST']",EasyPost,3.0,3.299999952,30.0,,,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Database Administration', 'SQL', 'Big Data', 'S3', 'Web Development', 'Business Intelligence', 'Ruby', 'Hadoop', 'Scala', 'Spark', 'Data Warehouse', 'Docker', 'Python', 'AWS']",Fullscreen Media,33.0,4.199999809,30.0,,,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,Sr Data Engineer,140000-159999,data_engineer,"['Linux', 'Hive', 'Scripting', 'Perl', 'SQL', 'Java', 'MongoDB', 'NoSQL', 'Python', 'AWS']",LendingClub,64.0,3.599999905,30.0,,Less than 10000,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5447,Big Data Engineer,140000-159999,data_engineer,"['Hive', 'Azure', 'Apache', 'S3', 'CI', 'Design Experience', 'Jenkins', 'SVN', 'TFS', 'Hadoop', 'Scala', 'Kafka', 'HBase', 'Java', 'Cassandra', 'Maven', 'MongoDB', 'Spark', 'Git', 'Ant']",CapTech Consulting,15.0,4.5,30.0,Less than $1B (USD),Less than 10000,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5448,Sr. Data Engineer,140000-159999,data_engineer,"['SQL', 'Design Experience', 'PostgreSQL', 'Python', 'AWS']",Carrot Inc.,,,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Hadoop', 'Scala', 'DynamoDB', 'SQL', 'Java', 'S3', 'Spark', 'Data Warehouse', 'Software Development', 'Python', 'AWS']",Kinsa Inc.,,,30.0,,,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,Senior Data Engineer,140000-159999,data_engineer,"['Google Cloud Platform', 'GIS', 'Python', 'AWS']",zesty.ai,,,30.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,Data Engineer II - Data Operations and Infrastructure,140000-159999,data_engineer,"['Hive', 'Machine Learning', 'Hadoop', 'CI/CD', 'Teradata', 'Java', 'Spark', 'CI', 'Software Development', 'Python', 'OOP', 'AWS']",Shutterfly,376.0,3.799999952,19.0,,,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5452,Senior Data Engineer,140000-159999,data_engineer,"['Big Data', 'Spark', 'Hadoop', 'NoSQL', 'Kafka', 'CI/CD']",ThoughtWorks,64.0,4.199999809,18.0,Less than $1B (USD),Less than 10000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5453,MTS1 Big Data Engineer,140000-159999,data_engineer,"['Linux', 'Hive', 'AI', 'Hadoop', 'Scripting', 'Scala', 'Kafka', 'HBase', 'SQL', 'Java', 'Big Data', 'Spark', 'Shell Scripting', 'REST', 'OOP', 'Elasticsearch']",Paypal,988.0,3.900000095,27.0,$5B to $10B (USD),10000+,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5454,Senior Data Engineer,140000-159999,data_engineer,"['Linux', 'SQL', 'PostgreSQL', 'JavaScript', 'Ruby', 'Hadoop', 'Scala', 'Kafka', 'Spark', 'Python']",WeedMaps,12.0,2.700000048,30.0,,,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,Senior Big Data Engineer,140000-159999,data_engineer,"['Akka', 'Data Mining', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Maven', 'Spark', 'Git', 'SSH', 'Shell Scripting']",Grid Dynamics,2.0,3.5,30.0,,,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,Sr Data Engineer,140000-159999,data_engineer,"['Pig', 'TensorFlow', 'Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'C/C++', 'Sentiment Analytics', 'Java', 'Natural Language Processing', 'Spark', 'Python']",Oath Inc,33.0,3.900000095,30.0,,,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5457,Data Engineer - Business Growth,140000-159999,data_engineer,"['Pig', 'Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Kafka', 'Scala', 'R', 'C/C++', 'SQL', 'Big Data', 'Java', 'Spark', 'Troubleshooting', 'Shell Scripting', 'Python']",JD.com,8.0,4.3000001910000005,30.0,,,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,Data Engineer Tech Lead,140000-159999,data_engineer,"['SQL', 'Java', 'NoSQL', 'Python']",Dropbox,23.0,3.599999905,30.0,,Less than 10000,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5459,Senior Data Engineer,140000-159999,data_engineer,"['JavaScript', 'Machine Learning', 'DynamoDB', 'Scala', 'SQL', 'Java', 'S3', 'Spark', 'Kubernetes', 'Python', 'AWS']",ZocDoc,45.0,3.5,29.0,,Less than 10000,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5460,Data Engineer IV,140000-159999,data_engineer,"['Hive', 'OBIEE', 'Power BI', 'Google Cloud Platform', 'Azure', 'SQL', 'JSON', 'Apache', 'Big Data', 'Node.js', 'C#', 'Design Experience', 'Informatica', 'Jenkins', 'Jira', 'Chef', 'Hadoop', 'Scala', 'Tableau', '.Net']",The Clorox Company,509.0,4.099999905,23.0,Less than $1B (USD),Less than 10000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5461,Senior Data Engineer,140000-159999,data_engineer,"['Linux', 'Ruby', 'Machine Learning', 'Scripting', 'SQL', 'Tableau', 'S3', 'Git', 'Docker', 'PostgreSQL', 'Python', 'Jenkins']",Omada Health,5.0,3.599999905,21.0,,,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,Principal Data Engineer,140000-159999,data_engineer,"['Technical Writing', 'Kafka', 'Big Data', 'Java', 'Cassandra', 'Spark', 'Design Experience']",Enlighted,,,30.0,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Software Engineer - Data Engineering,140000-159999,data_engineer,"['Network', 'Kafka', 'DynamoDB', 'Java', 'MySQL', 'Cassandra', 'Spark', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']",Grand Rounds,11.0,3.900000095,30.0,,Less than 10000,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5464,Chief Data Engineer,140000-159999,data_engineer,"['TensorFlow', 'Machine Learning', 'Go', 'Hadoop', 'Kafka', 'R', 'C/C++', 'Big Data', 'Java', 'Spark', 'Design Experience', 'Python']",Booz Allen Hamilton,1733.0,3.900000095,19.0,$5B to $10B (USD),10000+,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5465,Senior Data Engineer - International Data Engineering (Ecomm...,140000-159999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Kafka', 'Oracle', 'Teradata', 'Tableau', 'Java', 'IaaS', 'Spark', 'Python']",Walmart eCommerce,252.0,3.700000048,22.0,,Less than 10000,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5466,Data Engineer,140000-159999,data_engineer,"['Spark', 'Hadoop', 'Perl', 'Python', 'SQL']",All-In Analytics,,,30.0,,,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,"Principal Big Data Engineer - Zillow Offers (Airflow, Spark,...",140000-159999,data_engineer,"['Java', 'Splunk', 'Hive', 'Spark', 'Scala', 'Python', 'AWS']",Zillow Group,80.0,4.0,30.0,Less than $1B (USD),Less than 10000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5468,"Lead Data Engineer (Outward, Inc.)",140000-159999,data_engineer,"['Java', 'Data Warehouse', 'XML', 'XSLT', 'GraphQL', 'Solr', 'SQL', 'Elasticsearch', 'AWS']","Williams-Sonoma, Inc.",1690.0,3.700000048,30.0,,,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,Senior Big Data Engineer,140000-159999,data_engineer,"['Linux', 'Docker', 'NoSQL', 'Kafka', 'Scala', 'Ansible', 'Python', 'Elasticsearch']",Exabeam,,,30.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,Principal Data Engineer WotC,140000-159999,data_engineer,"['Big Data', 'Spark', 'Hadoop', 'Azure', 'SQL', 'AWS']",Hasbro Inc.,417.0,4.199999809,30.0,,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5471,Data Engineer,140000-159999,data_engineer,"['Java', 'Ruby', 'TS/SCI Clearance', 'R', 'Python', 'SQL', 'AWS']",Axiologic Solutions,5.0,3.799999952,30.0,,,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Machine Learning', 'Hadoop', 'Scala', 'Kafka', 'R', 'Azure', 'HBase', 'Java', '.Net', 'Big Data', 'Spark', 'C#', 'NoSQL', 'Python']",Jet.com,183.0,3.5,30.0,,Less than 10000,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5473,Senior Data Engineer,140000-159999,data_engineer,"['Design Experience', 'Azure', 'AWS']",Adaptive Management,2.0,5.0,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5474,Senior Data Engineer,140000-159999,data_engineer,"['Big Data', 'Spark', 'Hadoop', 'NoSQL', 'Kafka', 'CI/CD']",ThoughtWorks,64.0,4.199999809,30.0,Less than $1B (USD),Less than 10000,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5475,Senior Data Engineer,140000-159999,data_engineer,"['Apache', 'Big Data', 'Java', 'Cassandra', 'Python']",Hewlett Packard Enterprise,3653.0,3.700000048,30.0,,10000+,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5476,Senior Data Engineer / Algo-Dev,140000-159999,data_engineer,"['TensorFlow', 'Java', 'Spark', 'Machine Learning', 'Hadoop', 'R', 'Python']",Nift Networks,,,30.0,,,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,"Data Engineer - Consultant - San Francisco, CA",140000-159999,data_engineer,"['Linux', 'Hive', 'Microsoft SQL Server', 'XML', 'Azure', 'Google Cloud Platform', 'C/C++', 'SQL', 'JSON', 'Informatica', 'Jenkins', 'SVN', 'Chef', 'TFS', 'Hadoop', 'Scala', 'Oracle', 'HBase', 'Teradata', 'Java']",Clarity Insights,10.0,3.5,30.0,,,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,Senior Data Engineer,140000-159999,data_engineer,"['Spark', 'Informatica', 'PostgreSQL', 'Python', 'SQL', 'AWS']",Upwork,831.0,4.099999905,30.0,,Less than 10000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5479,Senior Big Data Engineer,140000-159999,data_engineer,"['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Java', 'Git', 'Python']",Allstate,5671.0,3.799999952,30.0,More than $10B (USD),10000+,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5480,Senior Data Engineer,140000-159999,data_engineer,"['Java', 'SaaS', 'Ruby', 'Software Development', 'PostgreSQL', 'Python', 'OOP', 'SQL']",Castlight Health,10.0,3.400000095,30.0,Less than $1B (USD),Less than 10000,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5481,Senior Data Engineer,140000-159999,data_engineer,"['Linux', 'Machine Learning', 'Scala', 'SQL', 'Java', 'Big Data', 'Spark', 'Data Warehouse', 'PostgreSQL', 'Python', 'AWS']",Motif Investing,2.0,2.0,6.0,,,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,Senior Data Engineer,140000-159999,data_engineer,"['Java', 'SaaS', 'Ruby', 'Software Development', 'PostgreSQL', 'Python', 'OOP', 'SQL']",Castlight Health,10.0,3.400000095,30.0,Less than $1B (USD),Less than 10000,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5483,Data Solutions Architect / Data Engineer,140000-159999,data_engineer,"['Java', 'S3', 'Unit Testing', 'OOP', 'AWS']",Fannie Mae,937.0,4.0,29.0,More than $10B (USD),Less than 10000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5484,Senior Data Engineer,140000-159999,data_engineer,"['Mesos', 'Scala', 'Kafka', 'Image Processing', 'ZooKeeper', 'Apache', 'Java', 'MySQL', 'Spark', 'Docker', 'REST', 'PHP', 'AWS']",TripleLift,,,30.0,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,Data Engineer,140000-159999,data_engineer,"['Big Data', 'Spark', 'TS/SCI Clearance', 'Hadoop', 'AWS']",Novetta,28.0,3.299999952,28.0,,,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,Senior Data Engineer,140000-159999,data_engineer,"['Big Data', 'Java', 'Spark', 'Hadoop', 'Scripting', 'Kafka', 'Azure', 'C/C++', 'Python', 'Cloud Computing', 'AWS']",Cyberonics,34.0,2.900000095,30.0,Less than $1B (USD),Less than 10000,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5487,Senior Data Engineer,140000-159999,data_engineer,"['Java', 'MySQL', 'Hive', 'Spark', 'Machine Learning', 'Shell Scripting', 'Scala', 'Python', 'SQL', 'Tableau']",Smule,4.0,4.5,30.0,,,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,Data Engineer,140000-159999,data_engineer,"['Pig', 'Linux', 'Hive', 'Eclipse', 'S3', 'Software Development', 'OOP', 'Jenkins', 'SVN', 'Ruby', 'TS/SCI Clearance', 'Hadoop', 'HBase', 'Java', 'Maven', 'Cassandra', 'MongoDB', 'Data Warehouse', 'Git', 'REST']",Boeing Intelligence & Analytics,5876.0,4.0,30.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5489,Senior Data Engineer,140000-159999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Scala', 'Cloud Computing', 'SQL', 'Teradata', 'Java', 'S3', 'MySQL', 'Spark', 'Troubleshooting', 'REST', 'PHP', 'AWS']",Celtra Inc.,,,30.0,,,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,Lead Data Engineer,140000-159999,data_engineer,"['Big Data', 'Spark', 'Machine Learning', 'Hadoop', 'NoSQL', 'CI/CD']",ThoughtWorks,64.0,4.199999809,30.0,Less than $1B (USD),Less than 10000,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5491,Sr. Data Engineer,140000-159999,data_engineer,"['AI', 'Hive', 'Go', 'Hadoop', 'SDLC', 'Scala', 'Azure', 'CI/CD', 'SQL', 'Big Data', 'Java', 'Spark', 'NoSQL', 'Python', 'AWS']",Hearsay Social,3.0,4.3000001910000005,30.0,,,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,Federal - AI Data Engineer,140000-159999,data_engineer,"['TensorFlow', 'Hive', 'Machine Learning', 'Azure', 'Google Cloud Platform', 'R', 'SQL', 'Apache', 'Big Data', 'Kubernetes', 'OpenStack', 'AI', 'Scripting', 'Hadoop', 'Scala', 'Kafka', 'Java', 'Spark', 'Docker', 'Python']",Accenture,14988.0,4.0,5.0,More than $10B (USD),10000+,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5493,Senior Data Engineer- KYC Entity Exchange,140000-159999,data_engineer,"['Test Automation', 'CI/CD', 'SQL', 'Hibernate', 'Troubleshooting', 'Data Warehouse', 'Design Experience', 'NoSQL', 'REST', 'Python']",Bloomberg,671.0,3.900000095,26.0,,10000+,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5494,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Database Administration', 'SQL', 'Big Data', 'S3', 'Web Development', 'Business Intelligence', 'Ruby', 'Hadoop', 'Scala', 'Spark', 'Data Warehouse', 'Docker', 'Python', 'AWS']",Fullscreen,33.0,4.199999809,30.0,,,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,Data Engineer - Senior Consultant (Vertica Data Engineer) -...,140000-159999,data_engineer,"['Linux', 'Scala', 'C/C++', 'SQL', 'Java', 'Shell Scripting', 'Leadership Experience', 'Python']",Clarity Insights,10.0,3.5,28.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5496,TripIt - Senior Data Engineer,140000-159999,data_engineer,"['JavaScript', 'Linux', 'Hive', 'Ruby', 'Hadoop', 'Service-Oriented Architecture', 'SQL', 'Apache', 'Big Data', 'MySQL', 'Spark', 'Software Development', 'PostgreSQL', 'Python', 'PHP', 'AWS']",SAP,1792.0,4.3000001910000005,7.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5497,Lead Data Engineer,140000-159999,data_engineer,"['Machine Learning', 'Hadoop', 'Scala', 'SQL', 'Big Data', 'Java', 'Spark', 'Data Warehouse', 'NoSQL', 'Python']",Ten-X,17.0,3.599999905,30.0,,Less than 10000,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5498,Big Data Engineer,140000-159999,data_engineer,"['Pig', 'Linux', 'Hive', 'Ruby', 'TS/SCI Clearance', 'Red Hat Enterprise Linux', 'Technical Writing', 'Hadoop', 'Software Testing', 'C/C++', 'LDAP', 'HBase', 'JSON', 'Java', 'Big Data', 'Git', 'Software Development', 'NoSQL', 'REST', 'SVN']",AG Grace Inc,,,30.0,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,Data Engineer,140000-159999,data_engineer,"['Machine Learning', 'Scala', 'Clojure', 'Java', 'MySQL', 'Software Development', 'Python', 'PHP']",Redfish Technology - High Tech Executive Recruiters,,,7.0,,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,Senior Data Engineer,140000-159999,data_engineer,"['Hive', 'Machine Learning', 'Hadoop', 'Scala', 'R', 'SQL', 'Apache', 'Big Data', 'S3', 'Cybersecurity', 'Spark', 'NoSQL', 'Python', 'AWS']",Obsidian Security,,,30.0,,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,Sr Clinical Data Engineer - PSJH,140000-159999,data_engineer,"['ICD Coding', 'Project Management', 'R', 'SAS', 'SQL', 'CPT Coding', 'Tableau', 'Data Analysis', 'Python']",Providence Health & Services,1222.0,3.700000048,8.0,,10000+,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5502,Data Engineer,140000-159999,data_engineer,"['Spark', 'Scripting', 'Kafka', 'Python', 'AWS']",Harnham,6.0,4.8000001910000005,30.0,,Less than 10000,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5503,Senior Data Engineer,140000-159999,data_engineer,"['Linux', 'Test Automation', 'PostGIS', 'Hadoop', 'Google Cloud Platform', 'CI/CD', 'MongoDB', 'Spark', 'Kubernetes', 'Docker', 'PostgreSQL', 'REST', 'Python', 'AWS']",ClimaCell,,,28.0,,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,Senior Data Engineer,140000-159999,data_engineer,"['Design Patterns', 'Machine Learning', 'Kafka', 'Java', 'MySQL', 'Spark', 'Data Warehouse', 'Kubernetes', 'Docker', 'PostgreSQL', 'Threading']",thredUP Inc,99.0,2.900000095,30.0,,Less than 10000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5505,Senior Big Data Engineer,140000-159999,data_engineer,"['Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'HBase', 'SQL', 'Tableau', 'Big Data', 'Java', 'T-SQL', 'Cassandra', 'PL/SQL', 'Spark', 'Data Warehouse', 'Shell Scripting', 'Python']",Rockstar San Diego,,,15.0,,,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,Sr. Big Data Engineer,140000-159999,data_engineer,"['Business Intelligence', 'Epic', 'Data Management', 'Hadoop', 'SDLC', 'Kafka', 'Azure', 'SAS', 'HBase', 'MongoDB', 'Spark', 'Data Warehouse', 'NoSQL', 'REST', 'AWS']",Levi Strauss & Co.,1898.0,3.900000095,30.0,,10000+,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5507,Senior Data Engineer,140000-159999,data_engineer,"['Machine Learning', 'Azure', 'R', 'Solr', 'SQL', 'Apache', 'Big Data', 'MySQL', 'Accounting', 'Analysis Skills', 'Kubernetes', 'Design Experience', 'Software Development', 'Informatica', 'OOP', 'Jenkins', 'SVN', 'Hadoop', 'Scala']",Guardant Health,8.0,2.799999952,6.0,,,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,Lead Data Engineer,140000-159999,data_engineer,"['Big Data', 'Spark', 'Machine Learning', 'Hadoop', 'NoSQL', 'CI/CD']",ThoughtWorks,64.0,4.199999809,30.0,Less than $1B (USD),Less than 10000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5509,Data Engineer (SME),140000-159999,data_engineer,"['Natural Language Processing', 'Supervising Experience', 'Machine Learning', 'REST']",Leidos,653.0,3.700000048,16.0,Less than $1B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5510,Watson Health - Lead Data Engineer,140000-159999,data_engineer,"['Java', 'Epic', 'Machine Learning', 'Design Experience', 'Python', 'SQL']",IBM,23477.0,3.900000095,30.0,,10000+,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5511,Senior Data Engineer,140000-159999,data_engineer,"['Pig', 'TensorFlow', 'Machine Learning', 'Perl', 'MySQL', 'PostgreSQL', 'Ruby', 'Hadoop', 'Kafka', 'Spark', 'NoSQL', 'Python', 'VersionOne', 'AWS']",Shippo,,,30.0,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
