Index,Job_Title,Queried_Salary,Job_Type,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
2826,Clinical Data Analyst - PHS,<80000,data_analyst,NYSTEC,4.0,4.300000190734863,13.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,Data Analyst II,<80000,data_analyst,Centene,1134.0,3.299999952316284,23.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2828,Meta Data Analyst,<80000,data_analyst,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,Data Analyst,<80000,data_analyst,Webster Bank,260.0,3.4000000953674316,11.0,More than $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2830,Data Analyst,<80000,data_analyst,Buxton,16.0,2.9000000953674316,30.0,,Less than 10000,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2831,Data Analyst II,<80000,data_analyst,Centene,,,28.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2832,Marketing Data Analyst,<80000,data_analyst,John Clements,,,14.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,2019 Summer Intern Program - Data Analyst Intern,<80000,data_analyst,Epsilon,259.0,3.4000000953674316,15.0,,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2834,Data Analyst,<80000,data_analyst,ANB Bank,41.0,3.5,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2835,Regional e-Data Analyst,<80000,data_analyst,LOREAL USA,899.0,3.799999952316284,15.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2836,Bibliographic Data Analyst- #02934,<80000,data_analyst,Association of Universities for Research in Astronomy,2.0,5.0,7.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2837,Survey Data Analyst,<80000,data_analyst,"Sullivan, Cotter and Associates, Inc.",,,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2838,QA Production Data Analyst,<80000,data_analyst,MetroPlus Health Plan,108.0,3.299999952316284,14.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,Data Analyst,<80000,data_analyst,Alegeus Technologies,14.0,3.0999999046325684,28.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2840,Data Analyst,<80000,data_analyst,Primus Builders Inc.,,,30.0,,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2841,Data Analyst 3,<80000,data_analyst,Penn State University,732.0,4.400000095367432,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2842,Data Analyst II,<80000,data_analyst,Medical Transportation Management (MTM),250.0,3.2000000476837163,7.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2843,Data Analyst,<80000,data_analyst,National Financial Partners,72.0,3.799999952316284,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2844,Data Analyst - Client Site,<80000,data_analyst,Fragomen,113.0,3.299999952316284,5.0,,Less than 10000,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2845,Data Analyst,<80000,data_analyst,Fresenius Medical Care,3205.0,3.5999999046325684,11.0,,10000+,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2846,"Data Analyst, Front End Claims",<80000,data_analyst,Evolent Health,90.0,3.700000047683716,11.0,,Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2847,Data Analyst,<80000,data_analyst,Renewable Energy Systems Ltd.,2.0,3.0,29.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2848,Advanced Data Analyst I,<80000,data_analyst,Hawaii Medical Service Association,42.0,3.4000000953674316,30.0,,Less than 10000,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2849,Data Wrangler (aka Data Analyst),<80000,data_analyst,St. Jude Childrens Research Hospital,265.0,4.5,30.0,,Less than 10000,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2850,Data Analyst,<80000,data_analyst,"Child Care Resource Center – Chatsworth, CA",,,30.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,Survey Data Analyst,<80000,data_analyst,"Sullivan, Cotter and Associates, Inc.",,,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2852,DATA ANALYST - IHC,<80000,data_analyst,Aultman Health Foundation,21.0,3.700000047683716,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2853,Space Planning Data Analyst,<80000,data_analyst,University of Minnesota,930.0,4.199999809265137,11.0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2854,Data Analyst,<80000,data_analyst,NYC Careers,,,30.0,,,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855,Planning Data Analyst 1,<80000,data_analyst,D&K Engineering,16.0,3.799999952316284,8.0,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,Data Analyst Intern Summer 2019,<80000,data_analyst,Axos Bank,,,28.0,,,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,Data Analyst,<80000,data_analyst,Churchill Mortgage Corp,,,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2858,Business/Data Analyst,<80000,data_analyst,Dexperts,,,22.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,"Associate Analyst, Data Analytics",<80000,data_analyst,"CMI Media and Compas, Inc.",7.0,3.5999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2860,Data Analyst,<80000,data_analyst,NSD,9.0,3.0,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,Data Analyst,<80000,data_analyst,Primerica,2664.0,4.199999809265137,30.0,$1B to $5B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2862,Data Analyst - HEDIS-QARR Analyst,<80000,data_analyst,EmblemHealth,517.0,3.5999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2863,Data Analyst II,<80000,data_analyst,Centene,1134.0,3.299999952316284,21.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2864,Data Analyst,<80000,data_analyst,Health Care District of Palm Beach County,25.0,4.099999904632568,25.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2865,"Data Analyst, Consultant",<80000,data_analyst,Fiserv,1666.0,3.5,6.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2866,Data Analyst Planning,<80000,data_analyst,Baystate Health,331.0,3.9000000953674316,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2867,Data Analyst - 258,<80000,data_analyst,"AccessCNY, INC",,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,Healthcare Data Analyst,<80000,data_analyst,Emerson Hospital,87.0,3.9000000953674316,6.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2869,Program Operations Data Analyst,<80000,data_analyst,The International Fund for Animal Welfare,9.0,4.0,1.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2870,DATA ANALYST,<80000,data_analyst,Compass Group USA,3476.0,3.4000000953674316,24.0,,,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2871,Data Analyst 2,<80000,data_analyst,Stanford University,530.0,4.300000190734863,18.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872,Data Analyst,<80000,data_analyst,University of Massachusetts Medical School,689.0,4.199999809265137,30.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2873,Data Analyst III,<80000,data_analyst,Acquisition Life Cycle Management,5.0,5.0,26.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2874,"Project and Data Analyst, Global Security and Resilience Ser...",<80000,data_analyst,Google,2641.0,4.300000190734863,30.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2875,"Data Analyst, Consultant",<80000,data_analyst,Fiserv,1666.0,3.5,6.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2876,DATA ANALYST - IHC,<80000,data_analyst,Aultman Hospital,127.0,3.799999952316284,30.0,Less than $1B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2877,Data Analyst,<80000,data_analyst,AUTHENTIX INC,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,Data Analyst,<80000,data_analyst,Flair IT Solutions,,,26.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2879,Quality Improvement Data Analyst - Inpatient Medicine,<80000,data_analyst,Boston Childrens Hospital,377.0,4.199999809265137,6.0,,Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2880,Index Data Analyst,<80000,data_analyst,London Stock Exchange Group,14.0,4.099999904632568,30.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,"Data Analyst, GIS Technician",<80000,data_analyst,Wood,944.0,4.0,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2882,ETL Data Analyst,<80000,data_analyst,Targetbase,16.0,3.0,5.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,ETL Data Analyst,<80000,data_analyst,Targetbase,16.0,3.0,6.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,Healthcare Data Analyst,<80000,data_analyst,Edward-Elmhurst Health,364.0,4.0,5.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2885,Data Analyst,<80000,data_analyst,Allegheny Health Network,505.0,3.5999999046325684,28.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2886,Jr Data Analyst,<80000,data_analyst,"EMA, Inc.",,,30.0,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2887,QM Data Analyst,<80000,data_analyst,MJHS,187.0,3.700000047683716,30.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2888,Data Analyst,<80000,data_analyst,Aclara,67.0,2.9000000953674316,27.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889,Data Analyst,<80000,data_analyst,AllianceData,988.0,3.799999952316284,30.0,$1B to $5B (USD),Less than 10000,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2890,"Data Analyst-Washington, DC",<80000,data_analyst,CACI,1435.0,3.9000000953674316,30.0,$1B to $5B (USD),10000+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2891,"Analyst, Data & Analysis (Social Analytics)",<80000,data_analyst,DigitasLBi,155.0,3.799999952316284,30.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,Data Analyst II,<80000,data_analyst,Centene,1134.0,3.299999952316284,29.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2893,Marketing Data Analyst,<80000,data_analyst,Boyne Resorts,,,13.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2894,Data Analyst (Energy),<80000,data_analyst,Penn State University,732.0,4.400000095367432,30.0,,Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2895,Data Analyst Coordinator (CompuMark) (Watch),<80000,data_analyst,Clarivate Analytics,32.0,3.5999999046325684,20.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2896,Data Analyst,<80000,data_analyst,US Software & Consulting,,,22.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,Senior Data Analyst,<80000,data_analyst,Encompass Community Services,13.0,3.2000000476837163,30.0,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,"Data Analyst, Consultant",<80000,data_analyst,Fiserv,1666.0,3.5,6.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2899,Data Analyst,<80000,data_analyst,Everything But The House (EBTH),16.0,2.299999952316284,27.0,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2900,Omni Channel Data Analyst,<80000,data_analyst,Tractor Supply Company,2380.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2901,Data Analyst (Junior),<80000,data_analyst,Arc Aspicio,12.0,3.299999952316284,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2902,Healthcare Data Analyst,<80000,data_analyst,Alnylam,14.0,4.599999904632568,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2903,Data Analyst,<80000,data_analyst,HCSC,1472.0,3.9000000953674316,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2904,Data Analyst IV,<80000,data_analyst,Centene,1134.0,3.299999952316284,19.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2905,Data Analyst (Voice Activated Software),<80000,data_analyst,Team Red Dog,,,7.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2906,"Marketing Specialist, Data Analyst",<80000,data_analyst,Orange County Transportation Authority,31.0,4.199999809265137,6.0,,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907,Marketing Data Analyst,<80000,data_analyst,Rauxa,12.0,3.5,12.0,,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,Data Analyst II,<80000,data_analyst,Centene,1134.0,3.299999952316284,30.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2909,Marketing Data Analyst,<80000,data_analyst,Direct Resources Group,,,14.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2910,"Analyst, Data Analytics",<80000,data_analyst,"CMI Media and Compas, Inc.",7.0,3.5999999046325684,30.0,,Less than 10000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2911,Data Analyst,<80000,data_analyst,DXC,1642.0,3.299999952316284,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2912,Supply Chain Data Analyst,<80000,data_analyst,Johnson Matthey,201.0,3.4000000953674316,12.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2913,Data Analyst,<80000,data_analyst,General Dynamics Information Technology,4573.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2914,Sr. Administrative partner/JR Data Analyst,<80000,data_analyst,Vivo,1907.0,4.300000190734863,30.0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,Healthcare Data Analyst,<80000,data_analyst,Emerson Hospital,87.0,3.9000000953674316,5.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2916,Quality Incentive Programs Data Analyst,<80000,data_analyst,Healdsburg District Hospital,32.0,3.2000000476837163,18.0,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2917,Data Analyst,<80000,data_analyst,Dime Community Bank,7.0,2.5999999046325684,30.0,,,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2918,Data Analyst,<80000,data_analyst,CIBC,2309.0,3.9000000953674316,30.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2919,Associate IT Data Analyst,<80000,data_analyst,Dassault Falcon Jet,134.0,3.9000000953674316,8.0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2920,Data Analyst,<80000,data_analyst,Emmis Communications,57.0,4.199999809265137,29.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2921,"Data Analyst, Marketing",<80000,data_analyst,Logic20/20,8.0,3.5999999046325684,6.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2922,"Data Analyst, Marketing",<80000,data_analyst,Logic20/20,8.0,3.5999999046325684,6.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2923,Business Data Analyst,<80000,data_analyst,CORKCICLE.,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2924,Data Analyst,<80000,data_analyst,Virginia Jobs,150.0,3.799999952316284,5.0,,,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925,Data Analyst,<80000,data_analyst,McGraw-Hill Education,237.0,3.9000000953674316,30.0,,Less than 10000,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2926,Customer Data Analyst,<80000,data_analyst,Logitech,97.0,4.0,30.0,$1B to $5B (USD),Less than 10000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927,Data Analyst,<80000,data_analyst,BBYO,9.0,3.9000000953674316,30.0,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2928,Data Analyst,<80000,data_analyst,Blackbaud,77.0,3.5999999046325684,30.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2929,Business Intelligence Data Analyst,<80000,data_analyst,Healthline Media,22.0,3.799999952316284,25.0,,Less than 10000,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930,Data Analyst and metrics milCloud 2.0,<80000,data_analyst,CSRA,318.0,3.5,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2931,Data Analyst (S01182P),<80000,data_analyst,University of Texas at Arlington,454.0,4.300000190734863,18.0,,,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2932,Bioinformatics Data Analyst I,<80000,data_analyst,University of Utah,430.0,4.199999809265137,27.0,,10000+,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2933,Data Analyst,<80000,data_analyst,Crestron Electronics,104.0,3.0999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2934,Data Analyst,<80000,data_analyst,Crestron,104.0,3.0999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2935,"Senior Data Analyst, Marketing",<80000,data_analyst,Kaiser Permanente,8164.0,4.199999809265137,26.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2936,"Data Analyst-Washington, DC",<80000,data_analyst,CACI,1435.0,3.9000000953674316,30.0,$1B to $5B (USD),10000+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2937,Electronic Communications Data Analyst,<80000,data_analyst,University of Colorado,758.0,4.199999809265137,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2938,Transportation Data Analyst,<80000,data_analyst,C5T Corporation,,,12.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,Health Data Analyst,<80000,data_analyst,TISTA Science and Technology Corporation,17.0,3.5999999046325684,19.0,Less than $1B (USD),Less than 10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2940,Business Data Analyst,<80000,data_analyst,University of Utah,430.0,4.199999809265137,30.0,,10000+,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2941,Federal - Data Analyst,<80000,data_analyst,Accenture,14987.0,4.0,14.0,More than $10B (USD),10000+,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2942,Data Analyst,<80000,data_analyst,CRGT Inc.,131.0,3.4000000953674316,9.0,Less than $1B (USD),Less than 10000,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2943,Master Data Analyst,<80000,data_analyst,Clearwater Paper,174.0,3.299999952316284,16.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2944,Reimbursement Data Analyst,<80000,data_analyst,Option Care,336.0,3.0999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2945,Internal Audit Data Analyst,<80000,data_analyst,University of Texas at San Antonio,281.0,4.300000190734863,6.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2946,Data Analyst,<80000,data_analyst,Knorr-Bremse North America,13.0,1.8999999761581416,29.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2947,Data Analyst,<80000,data_analyst,Knorr-Bremse North America,13.0,1.8999999761581416,29.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2948,Data Analyst II,<80000,data_analyst,Centene,1134.0,3.299999952316284,30.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2949,Quality Data Analyst,<80000,data_analyst,Altair Engineering,,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2950,"Manager, Data Analyst",<80000,data_analyst,Bird Rides Inc.,5.0,4.599999904632568,30.0,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2951,Data Analyst,<80000,data_analyst,Memorial Sloan Kettering,753.0,4.199999809265137,30.0,,10000+,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2952,Clinical Data Analyst - PHS,<80000,data_analyst,NYSTEC,4.0,4.300000190734863,14.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,"Data Analyst, Development Research",<80000,data_analyst,Dana-Farber Cancer Institute,261.0,4.099999904632568,30.0,,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2954,Data Analyst - Mortgage Servicing,<80000,data_analyst,U.S. Bank,5986.0,3.700000047683716,1.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
